"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2010","TRA2","Million euro","4,034.54",""
"2010","TRB1","Million euro","7,871.11",""
"2010","TRB2","Million euro","6,323.67",""
"2010","TRC1","Million euro","11,098.37",""
"2010","TRC2","Million euro","11,070.8",""
"2010","TRC3","Million euro","7,457.27",""
"2011","BE10","Million euro","70,775.05",""
"2011","BE21","Million euro","71,544.99",""
"2011","BE22","Million euro","23,999.46",""
"2011","BE23","Million euro","45,308.13",""
"2011","BE24","Million euro","39,425.94",""
"2011","BE25","Million euro","38,200.37",""
"2011","BE31","Million euro","14,274.46",""
"2011","BE32","Million euro","29,901.97",""
"2011","BE33","Million euro","27,561.1",""
"2011","BE34","Million euro","6,213.92",""
"2011","BE35","Million euro","11,647.52",""
"2011","BEZZ","Million euro","253.37",""
"2011","BG31","Million euro","2,977.86",""
"2011","BG32","Million euro","3,251.86",""
"2011","BG33","Million euro","4,405.03",""
"2011","BG34","Million euro","4,864.58",""
"2011","BG41","Million euro","19,988.74",""
"2011","BG42","Million euro","5,803.97",""
"2011","CZ01","Million euro","40,819.11",""
"2011","CZ02","Million euro","17,935.54",""
"2011","CZ03","Million euro","16,526.1",""
"2011","CZ04","Million euro","13,566.07",""
"2011","CZ05","Million euro","19,449.26",""
"2011","CZ06","Million euro","23,737.67",""
"2011","CZ07","Million euro","15,496.79",""
"2011","CZ08","Million euro","16,509.92",""
"2011","DK01","Million euro","93,288.54",""
"2011","DK02","Million euro","24,744.88",""
"2011","DK03","Million euro","48,275.04",""
"2011","DK04","Million euro","51,001.38",""
"2011","DK05","Million euro","21,628.15",""
"2011","DKZZ","Million euro","8,941.76",""
"2011","DE11","Million euro","169,277.88",""
"2011","DE12","Million euro","102,810.45",""
"2011","DE13","Million euro","69,796.08",""
"2011","DE14","Million euro","64,070.72",""
"2011","DE21","Million euro","207,712.01",""
"2011","DE22","Million euro","38,953.34",""
"2011","DE23","Million euro","36,777.87",""
"2011","DE24","Million euro","32,376.64",""
"2011","DE25","Million euro","61,396.47",""
"2011","DE26","Million euro","44,173.27",""
"2011","DE27","Million euro","59,082.38",""
"2011","DE30","Million euro","108,142.63",""
"2011","DE40","Million euro","57,740.16",""
"2011","DE50","Million euro","27,664.51",""
"2011","DE60","Million euro","95,872.06",""
"2011","DE71","Million euro","169,126.03",""
"2011","DE72","Million euro","29,665.76",""
"2011","DE73","Million euro","36,784.7",""
"2011","DE80","Million euro","36,262.93",""
"2011","DE91","Million euro","55,412.72",""
"2011","DE92","Million euro","69,052.03",""
"2011","DE93","Million euro","38,671.16",""
"2011","DE94","Million euro","72,750.08",""
"2011","DEA1","Million euro","186,673.44",""
"2011","DEA2","Million euro","155,592.71",""
"2011","DEA3","Million euro","74,474.3",""
"2011","DEA4","Million euro","64,488.08",""
"2011","DEA5","Million euro","107,556.47",""
"2011","DEB1","Million euro","42,261.18",""
"2011","DEB2","Million euro","13,490.76",""
"2011","DEB3","Million euro","63,856.16",""
"2011","DEC0","Million euro","32,033.13",""
"2011","DED2","Million euro","39,101.2",""
"2011","DED4","Million euro","34,674.72",""
"2011","DED5","Million euro","25,734.58",""
"2011","DEE0","Million euro","52,042.32",""
"2011","DEF0","Million euro","76,596.57",""
"2011","DEG0","Million euro","50,972.47",""
"2011","EE00","Million euro","16,667.63",""
"2011","IE04","Million euro","22,100.13",""
"2011","IE05","Million euro","56,661.34",""
"2011","IE06","Million euro","92,378.71",""
"2011","EL51","Million euro","8,149.88",""
"2011","EL52","Million euro","28,091.55",""
"2011","EL53","Million euro","4,818.94",""
"2011","EL54","Million euro","4,611.25",""
"2011","EL61","Million euro","9,953.17",""
"2011","EL62","Million euro","3,479.28",""
"2011","EL63","Million euro","9,610.56",""
"2011","EL64","Million euro","9,273.45",""
"2011","EL65","Million euro","8,806.03",""
"2011","EL30","Million euro","100,971.58",""
"2011","EL41","Million euro","2,944.12",""
"2011","EL42","Million euro","6,603.42",""
"2011","EL43","Million euro","9,715.67",""
"2011","ES11","Million euro","55,832.85",""
"2011","ES12","Million euro","22,466.73",""
"2011","ES13","Million euro","12,592.66",""
"2011","ES21","Million euro","65,181.96",""
"2011","ES22","Million euro","18,222.13",""
"2011","ES23","Million euro","7,914.19",""
"2011","ES24","Million euro","33,920.02",""
"2011","ES30","Million euro","198,904.46",""
"2011","ES41","Million euro","55,081.11",""
"2011","ES42","Million euro","38,777.29",""
"2011","ES43","Million euro","17,564.74",""
"2011","ES51","Million euro","200,201.83",""
"2011","ES52","Million euro","100,673.27",""
"2011","ES53","Million euro","26,032.28",""
"2011","ES61","Million euro","144,664.22",""
"2011","ES62","Million euro","27,245.65",""
"2011","ES63","Million euro","1,584.99",""
"2011","ES64","Million euro","1,425.02",""
"2011","ES70","Million euro","41,051.13",""
"2011","ESZZ","Million euro","1,112.81",""
"2011","FR10","Million euro",":",""
"2011","FRB0","Million euro",":",""
"2011","FRC1","Million euro",":",""
"2011","FRC2","Million euro",":",""
"2011","FRD1","Million euro",":",""
"2011","FRD2","Million euro",":",""
"2011","FRE1","Million euro",":",""
"2011","FRE2","Million euro",":",""
"2011","FRF1","Million euro",":",""
"2011","FRF2","Million euro",":",""
"2011","FRF3","Million euro",":",""
"2011","FRG0","Million euro",":",""
"2011","FRH0","Million euro",":",""
"2011","FRI1","Million euro",":",""
"2011","FRI2","Million euro",":",""
"2011","FRI3","Million euro",":",""
"2011","FRJ1","Million euro",":",""
"2011","FRJ2","Million euro",":",""
"2011","FRK1","Million euro",":",""
"2011","FRK2","Million euro",":",""
"2011","FRL0","Million euro",":",""
"2011","FRM0","Million euro",":",""
"2011","FRY1","Million euro",":",""
"2011","FRY2","Million euro",":",""
"2011","FRY3","Million euro",":",""
"2011","FRY4","Million euro",":",""
"2011","FRY5","Million euro",":",""
"2011","FRZZ","Million euro",":",""
"2011","HR03","Million euro","14,111.05",""
"2011","HR04","Million euro","30,714.41",""
"2011","ITC1","Million euro","128,103.92",""
"2011","ITC2","Million euro","4,558.8",""
"2011","ITC3","Million euro","47,630.32",""
"2011","ITC4","Million euro","352,857.44",""
"2011","ITH1","Million euro","19,723.27",""
"2011","ITH2","Million euro","18,013.9",""
"2011","ITH3","Million euro","149,232.41",""
"2011","ITH4","Million euro","35,844.05",""
"2011","ITH5","Million euro","144,412.79",""
"2011","ITI1","Million euro","107,703.76",""
"2011","ITI2","Million euro","22,132.91",""
"2011","ITI3","Million euro","40,486.37",""
"2011","ITI4","Million euro","187,649.14",""
"2011","ITF1","Million euro","31,887.63",""
"2011","ITF2","Million euro","6,546.02",""
"2011","ITF3","Million euro","101,212.64",""
"2011","ITF4","Million euro","71,266.57",""
"2011","ITF5","Million euro","11,128.65",""
"2011","ITF6","Million euro","33,327.94",""
"2011","ITG1","Million euro","88,711.72",""
"2011","ITG2","Million euro","33,374.6",""
"2011","ITZZ","Million euro","1,658.14",""
"2011","CY00","Million euro","19,730.98",""
"2011","LV00","Million euro","20,172.34",""
"2011","LVZZ","Million euro","29.93",""
"2011","LT01","Million euro","11,867.81",""
"2011","LT02","Million euro","19,407.4",""
"2011","LU00","Million euro","43,164.65",""
"2011","HU11","Million euro","38,409.98",""
"2011","HU12","Million euro","10,570.98",""
"2011","HU21","Million euro","9,823.55",""
"2011","HU22","Million euro","10,225.56",""
"2011","HU23","Million euro","6,424.77",""
"2011","HU31","Million euro","7,267.62",""
"2011","HU32","Million euro","9,726.29",""
"2011","HU33","Million euro","8,868.28",""
"2011","HUZZ","Million euro","0",""
"2011","MT00","Million euro","6,821.35",""
"2011","MTZZ","Million euro","14",""
"2011","NL11","Million euro",":",""
"2011","NL12","Million euro",":",""
"2011","NL13","Million euro",":",""
"2011","NL21","Million euro",":",""
"2011","NL22","Million euro",":",""
"2011","NL23","Million euro",":",""
"2011","NL31","Million euro",":",""
"2011","NL32","Million euro",":",""
"2011","NL33","Million euro",":",""
"2011","NL34","Million euro",":",""
"2011","NL41","Million euro",":",""
"2011","NL42","Million euro",":",""
"2011","NLZZ","Million euro",":",""
"2011","AT11","Million euro","7,012.58",""
"2011","AT12","Million euro","48,511.32",""
"2011","AT13","Million euro","80,747.85",""
"2011","AT21","Million euro","17,548.27",""
"2011","AT22","Million euro","39,466.78",""
"2011","AT31","Million euro","52,574.13",""
"2011","AT32","Million euro","22,947.39",""
"2011","AT33","Million euro","26,948.49",""
"2011","AT34","Million euro","14,241.7",""
"2011","ATZZ","Million euro","130.15",""
"2011","PL21","Million euro",":",""
"2011","PL22","Million euro",":",""
"2011","PL41","Million euro",":",""
"2011","PL42","Million euro",":",""
"2011","PL43","Million euro",":",""
"2011","PL51","Million euro",":",""
"2011","PL52","Million euro",":",""
"2011","PL61","Million euro",":",""
"2011","PL62","Million euro",":",""
"2011","PL63","Million euro",":",""
"2011","PL71","Million euro",":",""
"2011","PL72","Million euro",":",""
"2011","PL81","Million euro",":",""
"2011","PL82","Million euro",":",""
"2011","PL84","Million euro",":",""
"2011","PL91","Million euro",":",""
"2011","PL92","Million euro",":",""
"2011","PT11","Million euro","49,997.33",""
"2011","PT15","Million euro","7,347.35",""
"2011","PT16","Million euro","32,918.77",""
"2011","PT17","Million euro","66,073.05",""
"2011","PT18","Million euro","11,526.1",""
"2011","PT20","Million euro","3,760.34",""
"2011","PT30","Million euro","4,367.16",""
"2011","PTZZ","Million euro","176.49",""
"2011","RO11","Million euro","14,401.48",""
"2011","RO12","Million euro","14,610.26",""
"2011","RO21","Million euro","13,286.08",""
"2011","RO22","Million euro","14,533.41",""
"2011","RO31","Million euro","17,188.28",""
"2011","RO32","Million euro","34,882.43",""
"2011","RO41","Million euro","9,891",""
"2011","RO42","Million euro","13,013.29",""
"2011","ROZZ","Million euro","119.13",""
"2011","SI03","Million euro","16,287.5",""
"2011","SI04","Million euro","20,608.8",""
"2011","SK01","Million euro","19,597.25",""
"2011","SK02","Million euro","22,923.87",""
"2011","SK03","Million euro","13,837.28",""
"2011","SK04","Million euro","14,268.81",""
"2011","FI19","Million euro","45,371.15",""
"2011","FI1B","Million euro","74,378.39",""
"2011","FI1C","Million euro","37,230.03",""
"2011","FI1D","Million euro","38,606.5",""
"2011","FI20","Million euro","1,193.19",""
"2011","FIZZ","Million euro","89.74",""
"2011","SE11","Million euro","124,744.62",""
"2011","SE12","Million euro","58,776.56",""
"2011","SE21","Million euro","29,652.15",""
"2011","SE22","Million euro","50,650.29",""
"2011","SE23","Million euro","77,373",""
"2011","SE31","Million euro","28,805.32",""
"2011","SE32","Million euro","14,076.35",""
"2011","SE33","Million euro","21,236.69",""
"2011","SEZZ","Million euro","125.12",""
"2011","UKC1","Million euro","24,685.07",""
"2011","UKC2","Million euro","33,878.73",""
"2011","UKD1","Million euro","12,511.59",""
"2011","UKD3","Million euro","69,038.95",""
"2011","UKD4","Million euro","33,514.8",""
"2011","UKD6","Million euro","30,595.65",""
"2011","UKD7","Million euro","35,755.15",""
"2011","UKE1","Million euro","21,769.78",""
"2011","UKE2","Million euro","20,991.6",""
"2011","UKE3","Million euro","27,826.19",""
"2011","UKE4","Million euro","56,464.12",""
"2011","UKF1","Million euro","50,001.2",""
"2011","UKF2","Million euro","44,182.24",""
"2011","UKF3","Million euro","14,861.63",""
"2011","UKG1","Million euro","33,929.06",""
"2011","UKG2","Million euro","35,027.29",""
"2011","UKG3","Million euro","65,417.75",""
"2011","UKH1","Million euro","63,190.31",""
"2011","UKH2","Million euro","51,687.91",""
"2011","UKH3","Million euro","41,343.1",""
"2011","UKI3","Million euro","177,683.96",""
"2011","UKI4","Million euro","106,622.76",""
"2011","UKI5","Million euro","36,575.92",""
"2011","UKI6","Million euro","32,468.19",""
"2011","UKI7","Million euro","65,488.73",""
"2011","UKJ1","Million euro","93,499.47",""
"2011","UKJ2","Million euro","85,077.53",""
"2011","UKJ3","Million euro","58,318.6",""
"2011","UKJ4","Million euro","42,607.81",""
"2011","UKK1","Million euro","72,871.79",""
"2011","UKK2","Million euro","30,102.67",""
"2011","UKK3","Million euro","10,382.23",""
"2011","UKK4","Million euro","25,509.71",""
"2011","UKL1","Million euro","36,520.43",""
"2011","UKL2","Million euro","29,343.84",""
"2011","UKM5","Million euro","22,547.97",""
"2011","UKM6","Million euro","12,923.27",""
"2011","UKM7","Million euro","56,915.8",""
"2011","UKM8","Million euro","38,109.06",""
"2011","UKM9","Million euro","16,229.58",""
"2011","UKN0","Million euro","41,390.85",""
"2011","UKZZ","Million euro","37,039.21",""
"2011","NO01","Million euro","85,672.29",""
"2011","NO02","Million euro","15,253.67",""
"2011","NO03","Million euro","40,132.2",""
"2011","NO04","Million euro","41,710.18",""
"2011","NO05","Million euro","47,649.15",""
"2011","NO06","Million euro","20,774.47",""
"2011","NO07","Million euro","21,806.33",""
"2011","NOZZ","Million euro","85,735.41",""
"2011","ME00","Million euro","3,264.8",""
"2011","MK00","Million euro","7,544.2",""
"2011","AL01","Million euro","2,214.57",""
"2011","AL02","Million euro","4,195.19",""
"2011","AL03","Million euro","2,858.54",""
"2011","RS11","Million euro",":",""
"2011","RS12","Million euro",":",""
"2011","RS21","Million euro",":",""
"2011","RS22","Million euro",":",""
"2011","RSZZ","Million euro",":",""
"2011","TR10","Million euro","179,166.7",""
"2011","TR21","Million euro","14,178.3",""
"2011","TR22","Million euro","12,344.4",""
"2011","TR31","Million euro","37,171.11",""
"2011","TR32","Million euro","19,903.34",""
"2011","TR33","Million euro","18,727.82",""
"2011","TR41","Million euro","32,350.43",""
"2011","TR42","Million euro","33,452.02",""
"2011","TR51","Million euro","56,619.78",""
"2011","TR52","Million euro","13,687.82",""
"2011","TR61","Million euro","24,907.17",""
"2011","TR62","Million euro","22,744.79",""
"2011","TR63","Million euro","15,192.4",""
"2011","TR71","Million euro","8,523.19",""
"2011","TR72","Million euro","14,670.95",""
"2011","TR81","Million euro","5,756.49",""
"2011","TR82","Million euro","4,440.67",""
"2011","TR83","Million euro","14,544.44",""
"2011","TR90","Million euro","13,917.26",""
"2011","TRA1","Million euro","5,483.87",""
"2011","TRA2","Million euro","3,868.37",""
"2011","TRB1","Million euro","7,997.06",""
"2011","TRB2","Million euro","6,449.29",""
"2011","TRC1","Million euro","11,540.09",""
"2011","TRC2","Million euro","11,201.68",""
"2011","TRC3","Million euro","7,651.72",""
"2012","BE10","Million euro","71,868.34",""
"2012","BE21","Million euro","73,482.51",""
"2012","BE22","Million euro","24,465.56",""
"2012","BE23","Million euro","46,269.78",""
"2012","BE24","Million euro","41,241.85",""
"2012","BE25","Million euro","39,205.2",""
"2012","BE31","Million euro","14,466.82",""
"2012","BE32","Million euro","30,229.93",""
"2012","BE33","Million euro","27,915.42",""
"2012","BE34","Million euro","6,229.67",""
"2012","BE35","Million euro","11,858.58",""
"2012","BEZZ","Million euro","266.46",""
"2012","BG31","Million euro","2,984.7",""
"2012","BG32","Million euro","3,365.97",""
"2012","BG33","Million euro","4,577.5",""
"2012","BG34","Million euro","5,110.8",""
"2012","BG41","Million euro","19,939.76",""
"2012","BG42","Million euro","5,968.51",""
"2012","CZ01","Million euro","39,937.93",""
"2012","CZ02","Million euro","17,873.56",""
"2012","CZ03","Million euro","16,179.44",""
"2012","CZ04","Million euro","13,248.37",""
"2012","CZ05","Million euro","18,859.72",""
"2012","CZ06","Million euro","23,861.36",""
"2012","CZ07","Million euro","15,221.24",""
"2012","CZ08","Million euro","16,252.71",""
"2012","DK01","Million euro","97,256.43",""
"2012","DK02","Million euro","25,470.62",""
"2012","DK03","Million euro","49,040.87",""
"2012","DK04","Million euro","51,529.72",""
"2012","DK05","Million euro","22,342.4",""
"2012","DKZZ","Million euro","8,937.92",""
"2012","DE11","Million euro","173,825.93",""
"2012","DE12","Million euro","103,822.36",""
"2012","DE13","Million euro","70,893.93",""
"2012","DE14","Million euro","65,146.92",""
"2012","DE21","Million euro","215,064.3",""
"2012","DE22","Million euro","38,857",""
"2012","DE23","Million euro","37,618.97",""
"2012","DE24","Million euro","33,029.7",""
"2012","DE25","Million euro","63,532.13",""
"2012","DE26","Million euro","44,829.39",""
"2012","DE27","Million euro","61,083.14",""
"2012","DE30","Million euro","109,909.82",""
"2012","DE40","Million euro","58,992.51",""
"2012","DE50","Million euro","28,871.42",""
"2012","DE60","Million euro","98,016.74",""
"2012","DE71","Million euro","171,057.98",""
"2012","DE72","Million euro","29,762.74",""
"2012","DE73","Million euro","37,199.67",""
"2012","DE80","Million euro","36,710.33",""
"2012","DE91","Million euro","56,385.62",""
"2012","DE92","Million euro","70,224.91",""
"2012","DE93","Million euro","40,288.91",""
"2012","DE94","Million euro","74,613.78",""
"2012","DEA1","Million euro","187,446.51",""
"2012","DEA2","Million euro","158,235.36",""
"2012","DEA3","Million euro","75,766.97",""
"2012","DEA4","Million euro","66,114.28",""
"2012","DEA5","Million euro","108,769.36",""
"2012","DEB1","Million euro","43,130.18",""
"2012","DEB2","Million euro","13,780.61",""
"2012","DEB3","Million euro","65,813",""
"2012","DEC0","Million euro","32,276.52",""
"2012","DED2","Million euro","39,774.34",""
"2012","DED4","Million euro","34,992.61",""
"2012","DED5","Million euro","26,752.93",""
"2012","DEE0","Million euro","54,219.6",""
"2012","DEF0","Million euro","79,837.12",""
"2012","DEG0","Million euro","51,612.42",""
"2012","EE00","Million euro","17,934.89",""
"2012","IE04","Million euro","22,053.53",""
"2012","IE05","Million euro","58,089.95",""
"2012","IE06","Million euro","95,072.81",""
"2012","EL51","Million euro","7,579.47",""
"2012","EL52","Million euro","25,807.04",""
"2012","EL53","Million euro","4,724.15",""
"2012","EL54","Million euro","4,187.22",""
"2012","EL61","Million euro","9,516.79",""
"2012","EL62","Million euro","3,259.88",""
"2012","EL63","Million euro","8,956.6",""
"2012","EL64","Million euro","8,628.03",""
"2012","EL65","Million euro","8,270.49",""
"2012","EL30","Million euro","92,671.3",""
"2012","EL41","Million euro","2,678.17",""
"2012","EL42","Million euro","6,079.42",""
"2012","EL43","Million euro","8,845.34",""
"2012","ES11","Million euro","54,028.45",""
"2012","ES12","Million euro","21,421.16",""
"2012","ES13","Million euro","12,153.37",""
"2012","ES21","Million euro","63,824.65",""
"2012","ES22","Million euro","17,574.77",""
"2012","ES23","Million euro","7,655.94",""
"2012","ES24","Million euro","32,538.08",""
"2012","ES30","Million euro","195,628.8",""
"2012","ES41","Million euro","53,450.87",""
"2012","ES42","Million euro","37,506.92",""
"2012","ES43","Million euro","16,876.53",""
"2012","ES51","Million euro","195,228.35",""
"2012","ES52","Million euro","96,437.17",""
"2012","ES53","Million euro","25,649.04",""
"2012","ES61","Million euro","139,723.87",""
"2012","ES62","Million euro","26,550.22",""
"2012","ES63","Million euro","1,534.79",""
"2012","ES64","Million euro","1,377.83",""
"2012","ES70","Million euro","39,803.26",""
"2012","ESZZ","Million euro","851.05",""
"2012","FR10","Million euro",":",""
"2012","FRB0","Million euro",":",""
"2012","FRC1","Million euro",":",""
"2012","FRC2","Million euro",":",""
"2012","FRD1","Million euro",":",""
"2012","FRD2","Million euro",":",""
"2012","FRE1","Million euro",":",""
"2012","FRE2","Million euro",":",""
"2012","FRF1","Million euro",":",""
"2012","FRF2","Million euro",":",""
"2012","FRF3","Million euro",":",""
"2012","FRG0","Million euro",":",""
"2012","FRH0","Million euro",":",""
"2012","FRI1","Million euro",":",""
"2012","FRI2","Million euro",":",""
"2012","FRI3","Million euro",":",""
"2012","FRJ1","Million euro",":",""
"2012","FRJ2","Million euro",":",""
"2012","FRK1","Million euro",":",""
"2012","FRK2","Million euro",":",""
"2012","FRL0","Million euro",":",""
"2012","FRM0","Million euro",":",""
"2012","FRY1","Million euro",":",""
"2012","FRY2","Million euro",":",""
"2012","FRY3","Million euro",":",""
"2012","FRY4","Million euro",":",""
"2012","FRY5","Million euro",":",""
"2012","FRZZ","Million euro",":",""
"2012","HR03","Million euro","13,931.51",""
"2012","HR04","Million euro","30,051.23",""
"2012","ITC1","Million euro","123,950.21",""
"2012","ITC2","Million euro","4,592.73",""
"2012","ITC3","Million euro","46,801.39",""
"2012","ITC4","Million euro","346,971.95",""
"2012","ITH1","Million euro","20,493.29",""
"2012","ITH2","Million euro","17,993.88",""
"2012","ITH3","Million euro","146,772.68",""
"2012","ITH4","Million euro","34,746.53",""
"2012","ITH5","Million euro","142,532.24",""
"2012","ITI1","Million euro","107,241.13",""
"2012","ITI2","Million euro","21,519.51",""
"2012","ITI3","Million euro","39,596.95",""
"2012","ITI4","Million euro","182,525.36",""
"2012","ITF1","Million euro","31,788.32",""
"2012","ITF2","Million euro","6,368.96",""
"2012","ITF3","Million euro","100,738.03",""
"2012","ITF4","Million euro","71,702.35",""
"2012","ITF5","Million euro","11,080.67",""
"2012","ITF6","Million euro","32,733.65",""
"2012","ITG1","Million euro","88,048.68",""
"2012","ITG2","Million euro","33,358.67",""
"2012","ITZZ","Million euro","1,707.5",""
"2012","CY00","Million euro","19,489.72",""
"2012","LV00","Million euro","22,025.23",""
"2012","LVZZ","Million euro","33.13",""
"2012","LT01","Million euro","12,843.25",""
"2012","LT02","Million euro","20,505.12",""
"2012","LU00","Million euro","44,112.1",""
"2012","HU11","Million euro","38,004.19",""
"2012","HU12","Million euro","10,066.6",""
"2012","HU21","Million euro","9,457.6",""
"2012","HU22","Million euro","10,003.56",""
"2012","HU23","Million euro","6,323.15",""
"2012","HU31","Million euro","7,121.81",""
"2012","HU32","Million euro","9,678.26",""
"2012","HU33","Million euro","8,847.21",""
"2012","HUZZ","Million euro","0",""
"2012","MT00","Million euro","7,153.99",""
"2012","MTZZ","Million euro","14.38",""
"2012","NL11","Million euro",":",""
"2012","NL12","Million euro",":",""
"2012","NL13","Million euro",":",""
"2012","NL21","Million euro",":",""
"2012","NL22","Million euro",":",""
"2012","NL23","Million euro",":",""
"2012","NL31","Million euro",":",""
"2012","NL32","Million euro",":",""
"2012","NL33","Million euro",":",""
"2012","NL34","Million euro",":",""
"2012","NL41","Million euro",":",""
"2012","NL42","Million euro",":",""
"2012","NLZZ","Million euro",":",""
"2012","AT11","Million euro","7,365.43",""
"2012","AT12","Million euro","49,802.6",""
"2012","AT13","Million euro","81,981.67",""
"2012","AT21","Million euro","17,771.87",""
"2012","AT22","Million euro","40,956",""
"2012","AT31","Million euro","53,978.67",""
"2012","AT32","Million euro","23,886.5",""
"2012","AT33","Million euro","28,190.68",""
"2012","AT34","Million euro","14,583.63",""
"2012","ATZZ","Million euro","134.86",""
"2012","PL21","Million euro",":",""
"2012","PL22","Million euro",":",""
"2012","PL41","Million euro",":",""
"2012","PL42","Million euro",":",""
"2012","PL43","Million euro",":",""
"2012","PL51","Million euro",":",""
"2012","PL52","Million euro",":",""
"2012","PL61","Million euro",":",""
"2012","PL62","Million euro",":",""
"2012","PL63","Million euro",":",""
"2012","PL71","Million euro",":",""
"2012","PL72","Million euro",":",""
"2012","PL81","Million euro",":",""
"2012","PL82","Million euro",":",""
"2012","PL84","Million euro",":",""
"2012","PL91","Million euro",":",""
"2012","PL92","Million euro",":",""
"2012","PT11","Million euro","48,538.1",""
"2012","PT15","Million euro","7,135.28",""
"2012","PT16","Million euro","31,806.05",""
"2012","PT17","Million euro","62,276.31",""
"2012","PT18","Million euro","10,929.9",""
"2012","PT20","Million euro","3,610.39",""
"2012","PT30","Million euro","3,973.52",""
"2012","PTZZ","Million euro","128.42",""
"2012","RO11","Million euro","15,094.88",""
"2012","RO12","Million euro","15,094.24",""
"2012","RO21","Million euro","13,700.72",""
"2012","RO22","Million euro","14,425.66",""
"2012","RO31","Million euro","15,810.38",""
"2012","RO32","Million euro","35,697.81",""
"2012","RO41","Million euro","10,360.12",""
"2012","RO42","Million euro","12,855.49",""
"2012","ROZZ","Million euro","107.8",""
"2012","SI03","Million euro","15,899.69",""
"2012","SI04","Million euro","20,176.4",""
"2012","SK01","Million euro","19,870.17",""
"2012","SK02","Million euro","23,694.85",""
"2012","SK03","Million euro","14,286.82",""
"2012","SK04","Million euro","14,851.68",""
"2012","FI19","Million euro","45,982.22",""
"2012","FI1B","Million euro","75,033.47",""
"2012","FI1C","Million euro","38,108.24",""
"2012","FI1D","Million euro","39,283.09",""
"2012","FI20","Million euro","1,300.84",""
"2012","FIZZ","Million euro","85.14",""
"2012","SE11","Million euro","131,744.29",""
"2012","SE12","Million euro","61,728.04",""
"2012","SE21","Million euro","30,719.17",""
"2012","SE22","Million euro","52,961.91",""
"2012","SE23","Million euro","79,963.64",""
"2012","SE31","Million euro","30,118.07",""
"2012","SE32","Million euro","14,521.02",""
"2012","SE33","Million euro","21,943.29",""
"2012","SEZZ","Million euro","109.01",""
"2012","UKC1","Million euro","26,933.67",""
"2012","UKC2","Million euro","37,145.18",""
"2012","UKD1","Million euro","13,906.86",""
"2012","UKD3","Million euro","76,971.86",""
"2012","UKD4","Million euro","36,873.44",""
"2012","UKD6","Million euro","34,718.86",""
"2012","UKD7","Million euro","38,004.53",""
"2012","UKE1","Million euro","23,321.09",""
"2012","UKE2","Million euro","22,987.28",""
"2012","UKE3","Million euro","30,686.95",""
"2012","UKE4","Million euro","61,651.15",""
"2012","UKF1","Million euro","54,824.62",""
"2012","UKF2","Million euro","48,784.34",""
"2012","UKF3","Million euro","16,431.11",""
"2012","UKG1","Million euro","38,291.44",""
"2012","UKG2","Million euro","38,234.89",""
"2012","UKG3","Million euro","71,770.24",""
"2012","UKH1","Million euro","70,766.06",""
"2012","UKH2","Million euro","56,238.48",""
"2012","UKH3","Million euro","45,188.31",""
"2012","UKI3","Million euro","199,282.39",""
"2012","UKI4","Million euro","117,048.21",""
"2012","UKI5","Million euro","41,785.4",""
"2012","UKI6","Million euro","36,612.74",""
"2012","UKI7","Million euro","74,322.08",""
"2012","UKJ1","Million euro","103,406.2",""
"2012","UKJ2","Million euro","95,167.19",""
"2012","UKJ3","Million euro","64,317.48",""
"2012","UKJ4","Million euro","46,749.76",""
"2012","UKK1","Million euro","80,445.13",""
"2012","UKK2","Million euro","33,047.06",""
"2012","UKK3","Million euro","11,596.4",""
"2012","UKK4","Million euro","28,048.2",""
"2012","UKL1","Million euro","40,352.23",""
"2012","UKL2","Million euro","32,598.76",""
"2012","UKM5","Million euro","25,206.69",""
"2012","UKM6","Million euro","14,098.59",""
"2012","UKM7","Million euro","63,168.46",""
"2012","UKM8","Million euro","41,764.71",""
"2012","UKM9","Million euro","17,696",""
"2012","UKN0","Million euro","45,948.35",""
"2012","UKZZ","Million euro","33,237.41",""
"2012","NO01","Million euro","96,424.58",""
"2012","NO02","Million euro","16,507.06",""
"2012","NO03","Million euro","44,235.15",""
"2012","NO04","Million euro","46,513.45",""
"2012","NO05","Million euro","52,843.32",""
"2012","NO06","Million euro","23,344.96",""
"2012","NO07","Million euro","23,705.19",""
"2012","NOZZ","Million euro","93,512.39",""
"2012","ME00","Million euro","3,181.5",""
"2012","MK00","Million euro","7,584.8",""
"2012","AL01","Million euro","2,297.46",""
"2012","AL02","Million euro","4,294.59",""
"2012","AL03","Million euro","2,993.75",""
"2012","RS11","Million euro","13,371.54",""
"2012","RS12","Million euro","9,150.77",""
"2012","RS21","Million euro","6,409.36",""
"2012","RS22","Million euro","4,724.03",""
"2012","RSZZ","Million euro","23.59",""
"2012","TR10","Million euro","205,705.26",""
"2012","TR21","Million euro","16,098.74",""
"2012","TR22","Million euro","13,654.48",""
"2012","TR31","Million euro","42,383.51",""
"2012","TR32","Million euro","22,475.01",""
"2012","TR33","Million euro","22,083.57",""
"2012","TR41","Million euro","36,785.75",""
"2012","TR42","Million euro","38,198.94",""
"2012","TR51","Million euro","62,636.22",""
"2012","TR52","Million euro","15,451.71",""
"2012","TR61","Million euro","27,089.71",""
"2012","TR62","Million euro","26,224.61",""
"2012","TR63","Million euro","16,721.98",""
"2012","TR71","Million euro","9,288.53",""
"2012","TR72","Million euro","16,504.78",""
"2012","TR81","Million euro","6,334.04",""
