freq;indic_de;geo\TIME_PERIOD,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
A;CNMIGRATRT;SK03,-0.1 ,-0.1 ,-0.2 ,-0.5 ,-1.2 ,-0.6 ,-0.6 ,-0.8 ,-1.0 ,-1.2 ,-1.0 ,-1.0 
A;CNMIGRATRT;SK04,0.4 ,0.1 ,0.0 ,0.3 ,-0.6 ,-1.2 ,-0.9 ,-1.0 ,-1.3 ,-1.1 ,-1.1 ,-1.2 
A;CNMIGRATRT;TR10,: ,: ,: ,4.8 ,13.8 ,15.6 ,4.4 ,9.5 ,2.4 ,6.8 ,-2.0 ,3.8 
A;CNMIGRATRT;TR21,: ,: ,: ,0.6 ,0.6 ,25.4 ,9.0 ,6.4 ,16.6 ,15.7 ,16.6 ,18.1 
A;CNMIGRATRT;TR22,: ,: ,: ,4.8 ,12.3 ,-4.2 ,5.1 ,3.2 ,18.3 ,-2.6 ,7.3 ,9.4 
A;CNMIGRATRT;TR31,: ,: ,: ,11.4 ,13.3 ,-2.9 ,2.5 ,6.2 ,4.9 ,5.9 ,6.4 ,6.8 
A;CNMIGRATRT;TR32,: ,: ,: ,4.4 ,4.1 ,7.7 ,2.8 ,7.8 ,14.7 ,6.9 ,7.7 ,7.3 
A;CNMIGRATRT;TR33,: ,: ,: ,1.4 ,14.2 ,-28.1 ,0.6 ,-0.8 ,-3.8 ,-0.6 ,3.7 ,1.4 
A;CNMIGRATRT;TR41,: ,: ,: ,10.2 ,16.2 ,3.6 ,3.5 ,9.6 ,7.1 ,10.2 ,13.0 ,5.8 
A;CNMIGRATRT;TR42,: ,: ,: ,7.3 ,6.2 ,11.3 ,8.0 ,11.0 ,10.5 ,16.3 ,17.5 ,12.9 
A;CNMIGRATRT;TR51,: ,: ,: ,11.9 ,15.6 ,14.8 ,5.1 ,5.8 ,10.0 ,12.9 ,4.7 ,9.0 
A;CNMIGRATRT;TR52,: ,: ,: ,-1.4 ,-2.2 ,-0.2 ,-5.5 ,0.7 ,1.6 ,-1.7 ,3.0 ,-2.3 
A;CNMIGRATRT;TR61,: ,: ,: ,19.8 ,25.4 ,-2.3 ,11.2 ,15.1 ,12.5 ,14.0 ,6.9 ,6.5 
A;CNMIGRATRT;TR62,: ,: ,: ,7.1 ,-4.7 ,-0.7 ,-4.4 ,-0.5 ,-3.3 ,-3.3 ,0.3 ,-2.4 
A;CNMIGRATRT;TR63,: ,: ,: ,0.0 ,-1.0 ,-12.8 ,-7.9 ,-3.4 ,-4.1 ,-6.7 ,0.1 ,-1.3 
A;CNMIGRATRT;TR71,: ,: ,: ,-3.5 ,-16.3 ,-10.2 ,-6.1 ,-3.9 ,-11.0 ,-4.5 ,12.0 ,0.7 
A;CNMIGRATRT;TR72,: ,: ,: ,-0.6 ,-0.1 ,-13.1 ,-9.5 ,-5.6 ,-4.5 ,-9.6 ,-0.2 ,-2.5 
A;CNMIGRATRT;TR81,: ,: ,: ,-1.1 ,1.6 ,-20.8 ,-4.5 ,-4.3 ,-6.2 ,-0.1 ,5.2 ,-0.4 
A;CNMIGRATRT;TR82,: ,: ,: ,7.9 ,-7.5 ,-6.8 ,4.7 ,21.1 ,-10.6 ,-0.4 ,9.9 ,-1.5 
A;CNMIGRATRT;TR83,: ,: ,: ,-1.2 ,-7.4 ,-15.4 ,-7.0 ,-8.1 ,-5.6 ,-4.4 ,6.2 ,2.4 
A;CNMIGRATRT;TR90,: ,: ,: ,-0.1 ,-11.5 ,-7.8 ,6.4 ,-3.1 ,-0.8 ,-3.2 ,22.7 ,-9.2 
A;CNMIGRATRT;TRA1,: ,: ,: ,-12.8 ,-7.8 ,-9.1 ,-14.3 ,-22.2 ,-8.6 ,-16.1 ,1.2 ,-17.1 
A;CNMIGRATRT;TRA2,: ,: ,: ,-26.0 ,-24.5 ,-0.1 ,-23.9 ,-28.7 ,-26.9 ,-26.5 ,-27.1 ,-25.8 
A;CNMIGRATRT;TRB1,: ,: ,: ,-11.0 ,-12.9 ,11.9 ,-5.5 ,-6.5 ,-6.3 ,-5.3 ,-3.7 ,-1.9 
A;CNMIGRATRT;TRB2,: ,: ,: ,-15.9 ,-19.6 ,-11.7 ,-5.6 ,-18.8 ,-15.5 ,-16.7 ,-26.3 ,-16.1 
A;CNMIGRATRT;TRC1,: ,: ,: ,-1.4 ,0.6 ,3.3 ,-1.8 ,-0.3 ,-3.5 ,-1.8 ,-0.5 ,-3.5 
A;CNMIGRATRT;TRC2,: ,: ,: ,-6.7 ,-6.5 ,3.0 ,-6.4 ,-10.1 ,-6.9 ,-8.1 ,-7.5 ,-6.7 
A;CNMIGRATRT;TRC3,: ,: ,: ,-22.9 ,-17.1 ,11.4 ,-10.7 ,-8.8 ,-7.6 ,-14.9 ,-19.5 ,-3.4 
A;CNMIGRATRT;UKC1,2.3 ,2.4 ,1.2 ,1.2 ,1.4 ,0.5 ,0.2 ,1.4 ,1.4 ,2.9 ,3.2 ,3.0 
A;CNMIGRATRT;UKC2,1.8 ,2.0 ,1.8 ,2.5 ,2.7 ,1.7 ,2.1 ,2.9 ,2.6 ,3.6 ,3.8 ,3.1 
A;CNMIGRATRT;UKD1,4.7 ,3.1 ,0.8 ,-0.2 ,-0.3 ,0.0 ,-0.5 ,0.5 ,1.3 ,2.0 ,1.6 ,1.4 
A;CNMIGRATRT;UKD3,2.9 ,3.0 ,3.3 ,3.0 ,3.3 ,1.9 ,0.0 ,0.4 ,2.8 ,4.9 ,3.6 ,2.7 
A;CNMIGRATRT;UKD4,1.8 ,0.3 ,-0.6 ,0.1 ,0.7 ,0.5 ,0.4 ,0.4 ,1.5 ,3.4 ,3.6 ,1.9 
A;CNMIGRATRT;UKD6,5.0 ,3.9 ,1.9 ,1.0 ,1.1 ,1.6 ,1.8 ,2.9 ,3.5 ,4.0 ,4.6 ,3.5 
A;CNMIGRATRT;UKD7,-0.9 ,-0.2 ,0.7 ,1.5 ,1.9 ,1.6 ,0.6 ,1.4 ,3.2 ,5.1 ,4.4 ,2.9 
A;CNMIGRATRT;UKE1,2.8 ,3.5 ,1.5 ,0.0 ,0.8 ,1.4 ,0.4 ,0.5 ,0.8 ,2.0 ,2.3 ,2.4 
A;CNMIGRATRT;UKE2,5.7 ,6.2 ,4.4 ,4.7 ,6.2 ,5.3 ,4.8 ,3.8 ,3.3 ,5.6 ,5.7 ,4.6 
A;CNMIGRATRT;UKE3,2.7 ,3.7 ,4.1 ,3.7 ,4.5 ,4.1 ,2.4 ,2.7 ,3.8 ,5.0 ,4.4 ,3.9 
A;CNMIGRATRT;UKE4,1.8 ,2.7 ,1.7 ,0.8 ,1.2 ,0.9 ,-0.2 ,0.1 ,1.2 ,3.1 ,2.1 ,1.6 
A;CNMIGRATRT;UKF1,3.5 ,4.1 ,4.4 ,4.3 ,3.6 ,2.7 ,3.0 ,4.0 ,4.3 ,5.7 ,6.3 ,4.6 
A;CNMIGRATRT;UKF2,7.9 ,5.8 ,4.0 ,3.4 ,4.1 ,3.8 ,3.2 ,5.2 ,7.3 ,9.0 ,9.3 ,5.7 
A;CNMIGRATRT;UKF3,13.0 ,11.7 ,8.5 ,7.6 ,5.9 ,4.5 ,6.3 ,9.0 ,8.4 ,9.3 ,10.1 ,7.6 
A;CNMIGRATRT;UKG1,7.0 ,6.7 ,4.4 ,2.2 ,2.1 ,2.7 ,2.9 ,4.2 ,4.8 ,5.6 ,7.7 ,4.9 
A;CNMIGRATRT;UKG2,5.5 ,5.0 ,3.5 ,2.8 ,3.9 ,2.5 ,2.1 ,3.2 ,2.7 ,4.9 ,5.9 ,3.6 
A;CNMIGRATRT;UKG3,1.1 ,2.3 ,2.9 ,2.5 ,3.6 ,2.6 ,1.2 ,2.1 ,3.9 ,6.4 ,5.5 ,3.8 
A;CNMIGRATRT;UKH1,7.1 ,7.2 ,6.2 ,6.5 ,7.4 ,4.8 ,2.9 ,5.6 ,7.2 ,6.4 ,5.9 ,5.7 
A;CNMIGRATRT;UKH2,3.6 ,4.7 ,4.6 ,4.8 ,5.6 ,4.6 ,4.7 ,6.6 ,7.0 ,6.5 ,2.5 ,5.3 
A;CNMIGRATRT;UKH3,4.9 ,5.2 ,4.5 ,3.4 ,4.2 ,4.0 ,4.3 ,7.1 ,7.4 ,6.8 ,6.1 ,6.6 
A;CNMIGRATRT;UKI3,: ,: ,: ,: ,: ,: ,: ,2.3 ,7.2 ,5.5 ,0.3 ,1.9 
A;CNMIGRATRT;UKI4,: ,: ,: ,: ,: ,: ,: ,7.4 ,9.0 ,7.2 ,1.6 ,4.6 
A;CNMIGRATRT;UKI5,: ,: ,: ,: ,: ,: ,: ,5.0 ,6.0 ,5.6 ,1.2 ,4.2 
A;CNMIGRATRT;UKI6,: ,: ,: ,: ,: ,: ,: ,3.8 ,3.0 ,1.8 ,-1.5 ,3.1 
A;CNMIGRATRT;UKI7,: ,: ,: ,: ,: ,: ,: ,0.8 ,0.8 ,0.2 ,-2.8 ,0.2 
A;CNMIGRATRT;UKJ1,3.9 ,3.8 ,2.8 ,3.3 ,3.3 ,2.2 ,2.4 ,3.7 ,4.1 ,3.9 ,2.2 ,2.8 
A;CNMIGRATRT;UKJ2,8.5 ,7.9 ,6.2 ,6.6 ,7.1 ,5.9 ,6.3 ,7.5 ,7.5 ,7.9 ,5.8 ,7.1 
A;CNMIGRATRT;UKJ3,3.3 ,4.0 ,4.1 ,5.0 ,5.5 ,4.2 ,3.1 ,4.1 ,4.9 ,5.8 ,4.8 ,4.5 
A;CNMIGRATRT;UKJ4,8.7 ,9.0 ,6.6 ,6.8 ,7.3 ,6.3 ,5.8 ,7.2 ,7.1 ,7.6 ,7.1 ,6.5 
A;CNMIGRATRT;UKK1,6.7 ,6.3 ,4.0 ,3.8 ,4.2 ,4.5 ,4.8 ,6.6 ,7.1 ,7.6 ,6.2 ,6.7 
A;CNMIGRATRT;UKK2,9.7 ,9.6 ,5.8 ,5.8 ,8.2 ,7.1 ,6.2 ,6.8 ,7.3 ,8.9 ,8.2 ,7.6 
A;CNMIGRATRT;UKK3,7.7 ,8.5 ,5.1 ,5.4 ,7.2 ,7.6 ,7.7 ,8.0 ,8.6 ,9.7 ,11.7 ,9.4 
A;CNMIGRATRT;UKK4,7.4 ,6.8 ,3.2 ,2.5 ,4.4 ,5.4 ,5.9 ,7.6 ,8.7 ,8.6 ,9.4 ,8.0 
A;CNMIGRATRT;UKL1,5.3 ,5.5 ,3.5 ,2.2 ,2.2 ,2.3 ,1.8 ,2.5 ,2.4 ,3.6 ,4.1 ,2.8 
A;CNMIGRATRT;UKL2,5.4 ,6.6 ,5.4 ,3.5 ,3.1 ,2.3 ,1.9 ,2.1 ,1.4 ,2.9 ,4.4 ,2.5 
A;CNMIGRATRT;UKM2,6.8 ,7.1 ,5.5 ,5.5 ,6.9 ,5.8 ,3.5 ,4.0 ,4.4 e,6.0 ,6.6 e,: 
A;CNMIGRATRT;UKM3,2.9 ,4.3 ,3.7 ,3.0 ,3.7 ,1.9 ,0.0 ,1.3 ,1.8 e,2.0 ,4.2 e,: 
A;CNMIGRATRT;UKM5,10.5 ,9.3 ,7.8 ,8.3 ,8.4 ,7.3 ,6.5 ,7.5 ,5.7 ,0.9 ,-3.5 ,5.7 
A;CNMIGRATRT;UKM6,10.3 ,10.7 ,7.6 ,5.8 ,5.9 ,2.8 ,1.1 ,2.2 ,2.2 ,4.5 ,2.8 ,5.4 
A;CNMIGRATRT;UKM7,: ,: ,: ,: ,: ,6.1 ,3.5 ,: ,: ,: ,: ,6.4 
A;CNMIGRATRT;UKM8,: ,: ,: ,: ,: ,2.3 ,0.0 ,: ,: ,: ,: ,3.9 
A;CNMIGRATRT;UKM9,: ,: ,: ,: ,: ,1.5 ,0.4 ,: ,: ,: ,: ,3.2 
A;CNMIGRATRT;UKN0,4.7 ,4.7 ,2.9 ,1.3 ,-0.2 ,-0.9 ,-1.5 ,-0.5 ,0.6 ,1.1 ,0.5 ,1.2 
A;GROWRT;AL01,: ,: ,: ,: ,: ,: ,-9.3 ,-9.6 ,-10.1 ,-6.6 ,-4.9 ,-8.6 
A;GROWRT;AL02,: ,: ,: ,: ,: ,: ,12.4 ,12.6 ,12.2 ,5.1 ,13.7 ,14.2 
A;GROWRT;AL03,: ,: ,: ,: ,: ,: ,-11.3 ,-11.8 ,-12.7 ,-11.4 ,-11.6 ,-17.3 
A;GROWRT;AT11,3.3 ,3.3 ,6.4 ,3.2 ,3.1 ,4.2 ,3.2 ,2.5 ,3.3 ,9.2 ,3.2 ,2.5 
A;GROWRT;AT12,5.1 ,4.4 ,4.7 ,1.8 ,2.2 ,3.1 ,2.6 ,4.2 ,6.9 ,10.3 ,7.3 ,2.9 
A;GROWRT;AT13,5.3 ,6.0 ,5.3 ,5.9 ,7.6 ,8.3 ,14.0 ,14.5 ,17.2 ,23.6 ,14.8 ,11.3 
A;GROWRT;AT21,0.2 ,0.6 ,-0.5 ,-2.6 ,-2.3 ,-1.2 ,-1.0 ,0.7 ,3.2 ,5.1 ,1.1 ,-0.3 
A;GROWRT;AT22,1.4 ,1.0 ,0.9 ,0.2 ,1.3 ,1.7 ,1.9 ,3.5 ,5.2 ,8.5 ,4.3 ,2.4 
A;GROWRT;AT31,2.4 ,1.5 ,2.0 ,0.4 ,0.7 ,2.6 ,3.3 ,4.9 ,8.3 ,11.6 ,7.6 ,5.8 
A;GROWRT;AT32,2.1 ,-0.2 ,1.4 ,0.1 ,2.2 ,3.4 ,4.1 ,4.4 ,8.0 ,13.4 ,6.3 ,6.0 
A;GROWRT;AT33,4.3 ,3.3 ,4.2 ,3.1 ,4.0 ,5.7 ,6.0 ,8.6 ,9.4 ,14.1 ,9.4 ,6.7 
A;GROWRT;AT34,4.5 ,3.6 ,4.0 ,3.6 ,2.5 ,4.4 ,4.5 ,7.2 ,8.8 ,14.6 ,11.9 ,7.7 
A;GROWRT;BE10,12.1 ,16.6 ,18.9 ,19.5 ,26.8 ,19.7 ,12.0 ,6.5 ,9.6 b,14.4 ,-1.8 ,5.3 
A;GROWRT;BE21,7.1 ,8.9 ,9.0 ,7.9 ,11.3 ,10.0 ,6.2 ,4.5 ,5.7 b,6.5 ,5.4 ,5.8 
A;GROWRT;BE22,6.9 ,7.8 ,7.8 ,6.4 ,7.3 ,6.1 ,4.3 ,3.1 ,4.1 b,6.5 ,3.1 ,3.5 
A;GROWRT;BE23,6.3 ,7.3 ,8.4 ,8.4 ,9.4 ,6.6 ,4.2 ,5.1 ,5.4 b,6.8 ,6.3 ,5.2 
A;GROWRT;BE24,8.0 ,7.4 ,8.1 ,7.5 ,8.8 ,7.8 ,6.0 ,5.0 ,5.6 b,7.2 ,7.1 ,7.0 
A;GROWRT;BE25,3.5 ,4.0 ,4.2 ,3.5 ,4.8 ,5.0 ,2.6 ,1.7 ,2.6 b,2.9 ,3.4 ,3.2 
A;GROWRT;BE31,10.8 ,8.2 ,5.7 ,10.2 ,8.8 ,8.3 ,6.8 ,5.9 ,7.0 b,8.6 ,5.0 ,4.4 
A;GROWRT;BE32,3.7 ,4.0 ,3.3 ,4.2 ,5.6 ,5.0 ,4.2 ,2.2 ,2.5 b,2.6 ,0.6 ,1.3 
A;GROWRT;BE33,6.8 ,6.0 ,6.0 ,7.2 ,8.9 ,7.3 ,4.7 ,2.3 ,3.0 b,4.2 ,2.3 ,2.1 
A;GROWRT;BE34,10.1 ,11.1 ,10.8 ,7.7 ,8.6 ,10.7 ,7.1 ,1.9 ,7.3 b,10.6 ,4.8 ,1.4 
A;GROWRT;BE35,7.4 ,7.3 ,6.9 ,7.8 ,9.6 ,8.4 ,4.4 ,2.8 ,5.4 b,6.5 ,4.2 ,2.1 
A;GROWRT;BG31,-19.9 ,-19.8 ,-18.9 ,-18.6 ,-20.0 ,-13.8 ,-15.8 ,-16.0 ,-16.5 ,-16.7 ,-18.4 ,-17.9 
A;GROWRT;BG32,-14.9 ,-14.3 ,-13.7 ,-12.6 ,-13.5 ,-10.1 ,-10.6 ,-10.4 ,-12.4 ,-12.3 ,-12.3 ,-13.1 
A;GROWRT;BG33,-5.2 ,-5.1 ,-5.2 ,-4.2 ,-5.8 ,-4.5 ,-4.7 ,-3.1 ,-4.8 ,-5.8 ,-5.5 ,-5.9 
A;GROWRT;BG34,-7.8 ,-7.5 ,-7.1 ,-6.5 ,-7.9 ,-5.3 ,-4.5 ,-4.0 ,-4.9 ,-5.6 ,-6.1 ,-6.3 
A;GROWRT;BG41,0.8 ,0.6 ,1.1 ,1.3 ,0.5 ,-1.2 ,-1.2 ,-0.5 ,-1.1 ,-1.9 ,-2.8 ,-3.3 
A;GROWRT;BG42,-8.2 ,-7.9 ,-7.5 ,-6.4 ,-7.0 ,-6.3 ,-6.0 ,-6.0 ,-5.4 ,-6.7 ,-7.1 ,-6.1 
A;GROWRT;CH01,9.9 ,13.4 ,20.2 ,17.0 ,13.7 ,13.3 ,10.4 ,17.4 ,15.9 ,14.7 ,12.3 ,10.1 
A;GROWRT;CH02,4.4 ,6.9 ,8.5 ,6.6 ,6.3 ,8.4 ,10.3 ,10.9 ,9.8 ,8.7 ,9.4 ,5.0 
A;GROWRT;CH03,5.6 ,8.9 ,13.0 ,10.6 ,10.2 ,8.5 ,10.5 ,11.9 ,11.5 ,10.3 ,11.8 ,8.5 
A;GROWRT;CH04,9.0 ,18.1 ,19.1 ,13.8 ,12.9 ,14.0 ,11.6 ,12.0 ,14.5 ,13.8 ,14.6 ,10.9 
A;GROWRT;CH05,3.2 ,8.1 ,10.9 ,7.8 ,6.9 ,9.3 ,8.7 ,9.8 ,8.6 ,7.8 ,7.9 ,5.7 
A;GROWRT;CH06,7.4 ,12.6 ,14.1 ,8.9 ,9.3 ,10.7 ,10.9 ,10.7 ,10.6 ,10.3 ,11.1 ,8.5 
A;GROWRT;CH07,8.0 ,11.4 ,12.6 ,8.9 ,12.5 ,9.5 ,13.9 ,14.2 ,11.0 ,4.5 ,6.9 ,-1.9 
A;GROWRT;CY00,18.5 ,24.0 ,26.2 ,27.5 ,24.8 ,26.2 ,4.5 ,-9.1 ,-12.9 ,1.5 ,7.6 ,11.0 
A;GROWRT;CZ01,3.4 ,18.2 ,15.6 ,11.2 ,5.0 ,6.2 ,4.1 ,-2.9 ,12.7 ,6.6 ,10.3 ,10.9 
A;GROWRT;CZ02,14.6 ,22.4 ,23.8 ,13.7 ,14.1 ,11.3 ,9.7 ,8.1 ,9.9 ,8.8 ,9.1 ,10.3 
A;GROWRT;CZ03,4.1 ,8.0 ,9.5 ,2.8 ,1.0 ,0.7 ,1.2 ,0.7 ,1.9 ,1.7 ,2.4 ,3.0 
A;GROWRT;CZ04,-0.7 ,8.5 ,4.0 ,-1.3 ,-1.0 ,-0.9 ,-2.4 ,-2.7 ,-1.9 ,-2.3 ,-2.3 ,-1.2 
A;GROWRT;CZ05,2.9 ,6.1 ,6.2 ,1.7 ,1.5 ,0.1 ,-0.6 ,-1.0 ,0.2 ,0.3 ,0.9 ,1.5 
A;GROWRT;CZ06,2.2 ,6.5 ,5.5 ,3.1 ,2.3 ,1.4 ,1.0 ,0.3 ,1.5 ,1.0 ,1.9 ,2.6 
A;GROWRT;CZ07,0.0 ,2.1 ,0.7 ,-0.4 ,-0.7 ,-1.2 ,-1.9 ,-2.2 ,-1.4 ,-1.3 ,-1.5 ,-1.1 
A;GROWRT;CZ08,-2.0 ,-0.2 ,-0.3 ,-2.8 ,-3.6 ,-3.3 ,-3.3 ,-3.9 ,-3.4 ,-3.6 ,-2.8 ,-3.3 
A;GROWRT;DE11,-0.5 ,0.4 ,-0.2 ,-1.4 ,0.4 ,3.6 ,5.8 ,6.4 ,8.9 ,15.2 ,7.0 ,6.9 
A;GROWRT;DE12,0.7 ,1.8 ,0.3 ,0.1 ,1.4 ,3.0 ,5.6 ,6.0 ,6.8 ,14.8 ,6.3 ,5.9 
A;GROWRT;DE13,1.1 ,1.5 ,-0.3 ,0.2 ,1.4 ,3.8 ,5.3 ,5.6 ,7.8 ,14.9 ,6.8 ,6.6 
A;GROWRT;DE14,0.4 ,0.6 ,0.2 ,0.1 ,0.2 ,2.0 ,4.3 ,4.7 ,8.1 ,15.5 ,6.0 ,6.4 
A;GROWRT;DE21,9.6 ,8.0 ,5.0 ,2.6 ,8.2 ,11.3 ,12.0 ,12.1 ,11.3 ,15.1 ,9.6 ,3.5 
A;GROWRT;DE22,-2.6 ,0.3 ,-1.9 ,-2.3 ,0.2 ,2.9 ,4.7 ,6.5 ,7.0 ,12.1 ,6.0 ,8.7 
A;GROWRT;DE23,-1.5 ,-1.2 ,-2.7 ,-2.2 ,-0.3 ,0.6 ,2.5 ,3.0 ,4.4 ,8.8 ,5.5 ,5.5 
A;GROWRT;DE24,-6.3 ,-5.2 ,-5.8 ,-5.7 ,-4.7 ,-3.5 ,-2.7 ,-2.2 ,-0.4 ,3.2 ,2.9 ,4.2 
A;GROWRT;DE25,0.2 ,0.9 ,-1.0 ,-1.3 ,0.8 ,5.1 ,6.0 ,5.2 ,4.6 ,13.6 ,6.5 ,5.5 
A;GROWRT;DE26,-2.7 ,-2.3 ,-5.5 ,-4.2 ,-2.9 ,-2.4 ,-1.0 ,0.2 ,0.7 ,5.5 ,2.4 ,3.2 
A;GROWRT;DE27,-1.2 ,0.9 ,-1.0 ,-1.0 ,0.1 ,2.7 ,5.4 ,7.4 ,8.4 ,13.5 ,6.5 ,8.2 
A;GROWRT;DE30,2.6 ,3.6 ,4.5 ,3.2 ,5.2 ,14.4 ,14.7 ,13.7 ,13.9 ,14.4 ,15.4 ,10.8 
A;GROWRT;DE40,-4.6 ,-4.7 ,-5.2 ,-4.4 ,-3.3 ,-3.3 ,-1.5 ,-0.1 ,3.5 ,10.9 ,3.9 ,3.8 
A;GROWRT;DE50,0.8 ,-1.4 ,-1.8 ,-0.2 ,-1.5 ,1.1 ,4.0 ,4.0 ,6.8 ,14.4 ,10.8 ,3.4 
A;GROWRT;DE60,6.0 ,9.3 ,0.8 ,1.2 ,6.9 ,7.3 ,9.3 ,6.9 ,9.4 ,13.9 ,12.8 ,11.1 
A;GROWRT;DE71,-1.4 ,1.9 ,1.2 ,2.2 ,3.3 ,7.8 ,7.4 ,8.2 ,10.8 ,15.0 ,7.3 ,6.8 
A;GROWRT;DE72,-3.6 ,-4.1 ,-4.4 ,-4.2 ,-2.9 ,-1.6 ,-2.2 ,-0.1 ,5.7 ,10.7 ,3.4 ,2.1 
A;GROWRT;DE73,-6.4 ,-4.7 ,-6.1 ,-5.5 ,-3.7 ,-2.8 ,-2.3 ,-1.7 ,1.0 ,10.5 ,3.7 ,1.0 
A;GROWRT;DE80,-7.9 ,-8.3 ,-9.2 ,-7.9 ,-5.4 ,-4.9 ,-4.1 ,-2.4 ,1.6 ,8.2 ,-1.0 ,0.3 
A;GROWRT;DE91,-5.3 ,-5.2 ,-5.9 ,-4.3 ,-4.6 ,-2.3 ,-0.9 ,0.3 ,3.1 ,11.6 ,-1.6 ,0.1 
A;GROWRT;DE92,-1.7 ,-1.6 ,-3.6 ,-3.1 ,-1.7 ,-0.2 ,0.7 ,2.0 ,4.4 ,11.3 ,3.6 ,1.9 
A;GROWRT;DE93,-0.7 ,-1.1 ,-2.6 ,-1.8 ,-0.8 ,-1.7 ,0.1 ,1.7 ,4.5 ,13.2 ,2.3 ,1.5 
A;GROWRT;DE94,0.9 ,1.1 ,-1.1 ,-0.7 ,0.8 ,1.0 ,1.8 ,1.7 ,5.9 ,14.3 ,4.0 ,4.1 
A;GROWRT;DEA1,-1.8 ,-1.7 ,-3.3 ,-3.5 ,-2.1 ,-0.8 ,0.8 ,1.5 ,3.8 ,12.7 ,3.3 ,1.5 
A;GROWRT;DEA2,1.4 ,1.5 ,-1.1 ,-0.7 ,2.2 ,3.8 ,3.9 ,4.0 ,6.6 ,13.8 ,3.8 ,3.3 
A;GROWRT;DEA3,-1.2 ,-1.9 ,-3.4 ,-3.0 ,-1.3 ,1.5 ,0.1 ,0.7 ,2.5 ,12.9 ,2.0 ,0.7 
A;GROWRT;DEA4,-2.1 ,-3.0 ,-4.2 ,-3.6 ,-2.4 ,-2.1 ,-0.8 ,-0.5 ,2.6 ,13.9 ,-1.8 ,0.1 
A;GROWRT;DEA5,-4.9 ,-4.9 ,-6.5 ,-6.4 ,-4.9 ,-3.3 ,-2.8 ,-2.2 ,1.7 ,11.0 ,-3.1 ,-0.8 
A;GROWRT;DEB1,-5.0 ,-4.0 ,-5.6 ,-5.8 ,-4.8 ,-4.0 ,-2.7 ,-1.3 ,1.9 ,7.5 ,2.6 ,0.6 
A;GROWRT;DEB2,4.8 ,0.3 ,-1.3 ,-3.0 ,-1.1 ,-0.4 ,-0.2 ,1.6 ,5.2 ,20.6 ,-7.5 ,1.6 
A;GROWRT;DEB3,-0.4 ,-0.7 ,-4.1 ,-2.7 ,-0.6 ,1.0 ,2.1 ,2.6 ,5.8 ,9.5 ,6.6 ,2.9 
A;GROWRT;DEC0,-6.8 ,-6.3 ,-6.1 ,-7.5 ,-4.9 ,-4.0 ,-3.6 ,-3.6 ,-1.7 ,6.6 ,1.1 ,-2.5 
A;GROWRT;DED2,-3.2 ,-6.3 ,-5.2 ,-4.1 ,-2.8 ,-1.8 ,-0.2 ,-0.2 ,1.2 ,6.3 ,-1.6 ,-1.0 
A;GROWRT;DED4,: ,: ,: ,: ,: ,-9.2 ,-7.6 ,-7.6 ,-3.8 ,1.6 ,-7.9 ,-6.3 
A;GROWRT;DED5,: ,: ,: ,: ,: ,4.7 ,7.8 ,8.0 ,12.8 ,17.2 ,10.8 ,10.0 
A;GROWRT;DEE0,-11.4 ,-12.1 ,-12.8 ,-10.8 ,-9.0 ,-9.0 ,-7.6 ,-6.6 ,-4.0 ,4.4 ,-4.1 ,-5.9 
A;GROWRT;DEF0,0.5 ,1.1 ,-1.1 ,-0.8 ,0.8 ,0.8 ,1.5 ,3.4 ,5.3 ,9.8 ,8.1 ,2.7 
A;GROWRT;DEG0,-10.1 ,-9.5 ,-9.4 ,-7.9 ,-6.6 ,-6.3 ,-5.1 ,-4.4 ,-1.9 ,6.4 ,-5.8 ,-3.2 
A;GROWRT;DK01,: ,5.5 ,10.0 ,10.8 ,11.3 ,8.9 ,10.1 ,10.0 ,10.6 ,11.8 ,10.1 ,8.4 
A;GROWRT;DK02,: ,4.0 ,2.2 ,-0.8 ,-1.0 ,-2.3 ,-1.9 ,0.4 ,4.6 ,8.5 ,6.1 ,3.0 
A;GROWRT;DK03,: ,4.1 ,4.2 ,0.5 ,0.3 ,0.6 ,0.1 ,0.9 ,2.7 ,5.0 ,4.5 ,2.9 
A;GROWRT;DK04,: ,7.8 ,8.6 ,5.0 ,5.6 ,4.5 ,4.6 ,3.9 ,4.1 ,8.2 ,8.4 ,7.1 
A;GROWRT;DK05,: ,3.2 ,2.9 ,-1.5 ,0.3 ,0.3 ,0.5 ,1.4 ,2.7 ,4.9 ,3.1 ,3.1 
A;GROWRT;EE00,-5.8 ,-3.3 ,-2.0 ,-1.8 ,-2.7 ,-3.3 ,-3.8 ,-3.3 ,-1.9 ,0.8 b,-0.2 ,2.7 
A;GROWRT;EL30,2.8 ,2.0 ,2.2 ,0.9 ,-2.5 ,-7.3 ,-13.0 ,-12.6 ,-10.6 ,-10.9 ,-2.0 ,-4.5 
A;GROWRT;EL41,-5.0 ,2.4 ,4.2 ,3.3 ,3.3 ,-1.2 ,-5.6 ,-4.5 ,-4.5 ,-5.3 ,35.2 ,35.9 
A;GROWRT;EL42,8.5 ,6.3 ,6.9 ,2.5 ,4.0 ,2.4 ,-0.4 ,0.4 ,0.2 ,-0.2 ,10.7 ,7.3 
