"TIME","GEO","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2012","RO41","Million euro","Balance","Balance of primary incomes/National income, net","5,732.36",""
"2012","RO42","Million euro","Balance","Balance of primary incomes/National income, net","7,794.3",""
"2012","SI04","Million euro","Balance","Balance of primary incomes/National income, net","11,211.51",""
"2012","SK01","Million euro","Balance","Balance of primary incomes/National income, net","9,126.03",""
"2012","SK04","Million euro","Balance","Balance of primary incomes/National income, net","10,056.61",""
"2012","FI19","Million euro","Balance","Balance of primary incomes/National income, net","28,679.84",""
"2012","FI1B","Million euro","Balance","Balance of primary incomes/National income, net","44,062.16",""
"2012","FI1C","Million euro","Balance","Balance of primary incomes/National income, net","24,477.56",""
"2012","FI1D","Million euro","Balance","Balance of primary incomes/National income, net","24,864.93",""
"2012","FI20","Million euro","Balance","Balance of primary incomes/National income, net","773.51",""
"2012","SE11","Million euro","Balance","Balance of primary incomes/National income, net","65,158.37",""
"2012","SE12","Million euro","Balance","Balance of primary incomes/National income, net","37,274.04",""
"2012","SE21","Million euro","Balance","Balance of primary incomes/National income, net","18,986.22",""
"2012","SE22","Million euro","Balance","Balance of primary incomes/National income, net","33,563.38",""
"2012","SE23","Million euro","Balance","Balance of primary incomes/National income, net","48,097.1",""
"2012","SE31","Million euro","Balance","Balance of primary incomes/National income, net","18,446.02",""
"2012","SE32","Million euro","Balance","Balance of primary incomes/National income, net","8,284.49",""
"2012","SE33","Million euro","Balance","Balance of primary incomes/National income, net","11,796.62",""
"2012","UKC1","Million euro","Balance","Balance of primary incomes/National income, net","20,990.37",""
"2012","UKC2","Million euro","Balance","Balance of primary incomes/National income, net","26,882.21",""
"2012","UKD1","Million euro","Balance","Balance of primary incomes/National income, net","10,434.32",""
"2012","UKD3","Million euro","Balance","Balance of primary incomes/National income, net","51,981.03",""
"2012","UKD4","Million euro","Balance","Balance of primary incomes/National income, net","27,070.96",""
"2012","UKD7","Million euro","Balance","Balance of primary incomes/National income, net","27,499.54",""
"2012","UKE1","Million euro","Balance","Balance of primary incomes/National income, net","16,972.97",""
"2012","UKE3","Million euro","Balance","Balance of primary incomes/National income, net","24,128.3",""
"2012","UKE4","Million euro","Balance","Balance of primary incomes/National income, net","42,314.75",""
"2012","UKF2","Million euro","Balance","Balance of primary incomes/National income, net","37,922.1",""
"2012","UKF3","Million euro","Balance","Balance of primary incomes/National income, net","14,309.25",""
"2012","UKG1","Million euro","Balance","Balance of primary incomes/National income, net","30,462.76",""
"2012","UKG3","Million euro","Balance","Balance of primary incomes/National income, net","47,438.15",""
"2012","UKH1","Million euro","Balance","Balance of primary incomes/National income, net","53,387.72",""
"2012","UKH2","Million euro","Balance","Balance of primary incomes/National income, net","49,116.23",""
"2012","UKH3","Million euro","Balance","Balance of primary incomes/National income, net","42,615.87",""
"2012","UKI3","Million euro","Balance","Balance of primary incomes/National income, net","68,975.82",""
"2012","UKI4","Million euro","Balance","Balance of primary incomes/National income, net","65,147.36",""
"2012","UKI5","Million euro","Balance","Balance of primary incomes/National income, net","44,391.42",""
"2012","UKI6","Million euro","Balance","Balance of primary incomes/National income, net","38,917.49",""
"2012","UKI7","Million euro","Balance","Balance of primary incomes/National income, net","62,850.68",""
"2012","UKJ1","Million euro","Balance","Balance of primary incomes/National income, net","68,869.97",""
"2012","UKJ2","Million euro","Balance","Balance of primary incomes/National income, net","80,955.28",""
"2012","UKJ3","Million euro","Balance","Balance of primary incomes/National income, net","46,904.11",""
"2012","UKJ4","Million euro","Balance","Balance of primary incomes/National income, net","41,802.78",""
"2012","UKK1","Million euro","Balance","Balance of primary incomes/National income, net","56,465.8",""
"2012","UKK2","Million euro","Balance","Balance of primary incomes/National income, net","27,920.55",""
"2012","UKK3","Million euro","Balance","Balance of primary incomes/National income, net","9,927.11",""
"2012","UKK4","Million euro","Balance","Balance of primary incomes/National income, net","22,379.7",""
"2012","UKL1","Million euro","Balance","Balance of primary incomes/National income, net","32,856.61",""
"2012","UKL2","Million euro","Balance","Balance of primary incomes/National income, net","22,507.36",""
"2012","UKM5","Million euro","Balance","Balance of primary incomes/National income, net","14,676.78",""
"2012","UKM6","Million euro","Balance","Balance of primary incomes/National income, net","9,694.89",""
"2012","UKM7","Million euro","Balance","Balance of primary incomes/National income, net","44,007.56",""
"2012","UKM8","Million euro","Balance","Balance of primary incomes/National income, net","30,148.18",""
"2012","UKM9","Million euro","Balance","Balance of primary incomes/National income, net","19,209.48",""
"2012","UKN0","Million euro","Balance","Balance of primary incomes/National income, net","33,072.07",""
"2012","NO01","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2012","NO02","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2012","NO03","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2012","NO04","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2012","NO05","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2012","NO06","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2012","NO07","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2012","ME00","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","BE21","Million euro","Balance","Balance of primary incomes/National income, net","45,318.3",""
"2013","BE24","Million euro","Balance","Balance of primary incomes/National income, net","33,340.8",""
"2013","BE25","Million euro","Balance","Balance of primary incomes/National income, net","29,029.8",""
"2013","BE32","Million euro","Balance","Balance of primary incomes/National income, net","24,948.4",""
"2013","BE33","Million euro","Balance","Balance of primary incomes/National income, net","22,102.4",""
"2013","BG33","Million euro","Balance","Balance of primary incomes/National income, net","2,781.19",""
"2013","BG34","Million euro","Balance","Balance of primary incomes/National income, net","2,884.38",""
"2013","BG41","Million euro","Balance","Balance of primary incomes/National income, net","11,039.07",""
"2013","CZ01","Million euro","Balance","Balance of primary incomes/National income, net","14,832.26",""
"2013","CZ04","Million euro","Balance","Balance of primary incomes/National income, net","8,309.31",""
"2013","CZ05","Million euro","Balance","Balance of primary incomes/National income, net","12,069.48",""
"2013","CZ06","Million euro","Balance","Balance of primary incomes/National income, net","14,265.24",""
"2013","CZ08","Million euro","Balance","Balance of primary incomes/National income, net","9,221.32",""
"2013","DK01","Million euro","Balance","Balance of primary incomes/National income, net","53,262.45",""
"2013","DK02","Million euro","Balance","Balance of primary incomes/National income, net","20,927.47",""
"2013","DK03","Million euro","Balance","Balance of primary incomes/National income, net","29,436.3",""
"2013","DK04","Million euro","Balance","Balance of primary incomes/National income, net","32,980.2",""
"2013","DK05","Million euro","Balance","Balance of primary incomes/National income, net","14,212.71",""
"2013","DE11","Million euro","Balance","Balance of primary incomes/National income, net","117,702.83",""
"2013","DE12","Million euro","Balance","Balance of primary incomes/National income, net","74,121.25",""
"2013","DE13","Million euro","Balance","Balance of primary incomes/National income, net","58,623.42",""
"2013","DE14","Million euro","Balance","Balance of primary incomes/National income, net","49,810.75",""
"2013","DE21","Million euro","Balance","Balance of primary incomes/National income, net","148,953.33",""
"2013","DE22","Million euro","Balance","Balance of primary incomes/National income, net","30,672.07",""
"2013","DE24","Million euro","Balance","Balance of primary incomes/National income, net","26,265.74",""
"2013","DE25","Million euro","Balance","Balance of primary incomes/National income, net","46,852.97",""
"2013","DE27","Million euro","Balance","Balance of primary incomes/National income, net","48,988.74",""
"2013","DE30","Million euro","Balance","Balance of primary incomes/National income, net","72,421.31",""
"2013","DE40","Million euro","Balance","Balance of primary incomes/National income, net","48,338.49",""
"2013","DE50","Million euro","Balance","Balance of primary incomes/National income, net","14,863.48",""
"2013","DE60","Million euro","Balance","Balance of primary incomes/National income, net","51,668.51",""
"2013","DE71","Million euro","Balance","Balance of primary incomes/National income, net","109,014.33",""
"2013","DE73","Million euro","Balance","Balance of primary incomes/National income, net","26,863.47",""
"2013","DE80","Million euro","Balance","Balance of primary incomes/National income, net","28,414.8",""
"2013","DE91","Million euro","Balance","Balance of primary incomes/National income, net","37,567.13",""
"2013","DE92","Million euro","Balance","Balance of primary incomes/National income, net","49,336.42",""
"2013","DE94","Million euro","Balance","Balance of primary incomes/National income, net","55,499.09",""
"2013","DEA1","Million euro","Balance","Balance of primary incomes/National income, net","127,474.26",""
"2013","DEA2","Million euro","Balance","Balance of primary incomes/National income, net","111,319.52",""
"2013","DEA3","Million euro","Balance","Balance of primary incomes/National income, net","60,095.67",""
"2013","DEA4","Million euro","Balance","Balance of primary incomes/National income, net","50,157.58",""
"2013","DEA5","Million euro","Balance","Balance of primary incomes/National income, net","83,429.2",""
"2013","DEB1","Million euro","Balance","Balance of primary incomes/National income, net","36,468.68",""
"2013","DEB2","Million euro","Balance","Balance of primary incomes/National income, net","12,772.4",""
"2013","DEB3","Million euro","Balance","Balance of primary incomes/National income, net","52,110.35",""
"2013","DEC0","Million euro","Balance","Balance of primary incomes/National income, net","22,042.98",""
"2013","DED2","Million euro","Balance","Balance of primary incomes/National income, net","29,135.7",""
"2013","DED5","Million euro","Balance","Balance of primary incomes/National income, net","18,613.53",""
"2013","DEE0","Million euro","Balance","Balance of primary incomes/National income, net","39,082.52",""
"2013","DEF0","Million euro","Balance","Balance of primary incomes/National income, net","69,066.93",""
"2013","DEG0","Million euro","Balance","Balance of primary incomes/National income, net","39,668.01",""
"2013","EE","Million euro","Balance","Balance of primary incomes/National income, net","10,664.8",""
"2013","IE04","Million euro","Balance","Balance of primary incomes/National income, net","13,141.65",""
"2013","IE05","Million euro","Balance","Balance of primary incomes/National income, net","28,507.36",""
"2013","IE06","Million euro","Balance","Balance of primary incomes/National income, net","48,504.28",""
"2013","EL51","Million euro","Balance","Balance of primary incomes/National income, net","4,838.4",""
"2013","EL52","Million euro","Balance","Balance of primary incomes/National income, net","17,494.39",""
"2013","EL53","Million euro","Balance","Balance of primary incomes/National income, net","2,790.77",""
"2013","EL54","Million euro","Balance","Balance of primary incomes/National income, net","3,093.86",""
"2013","EL61","Million euro","Balance","Balance of primary incomes/National income, net","6,430.27",""
"2013","EL62","Million euro","Balance","Balance of primary incomes/National income, net","2,107.01",""
"2013","EL63","Million euro","Balance","Balance of primary incomes/National income, net","5,431.94",""
"2013","EL64","Million euro","Balance","Balance of primary incomes/National income, net","4,392.73",""
"2013","EL65","Million euro","Balance","Balance of primary incomes/National income, net","5,186.6",""
"2013","EL30","Million euro","Balance","Balance of primary incomes/National income, net","48,752.06",""
"2013","EL41","Million euro","Balance","Balance of primary incomes/National income, net","1,921.92",""
"2013","EL42","Million euro","Balance","Balance of primary incomes/National income, net","3,663.07",""
"2013","EL43","Million euro","Balance","Balance of primary incomes/National income, net","5,393.38",""
"2013","ES11","Million euro","Balance","Balance of primary incomes/National income, net","33,449.2",""
"2013","ES12","Million euro","Balance","Balance of primary incomes/National income, net","13,666.4",""
"2013","ES13","Million euro","Balance","Balance of primary incomes/National income, net","7,695.9",""
"2013","ES21","Million euro","Balance","Balance of primary incomes/National income, net","40,100.1",""
"2013","ES22","Million euro","Balance","Balance of primary incomes/National income, net","11,402.2",""
"2013","ES23","Million euro","Balance","Balance of primary incomes/National income, net","4,699.4",""
"2013","ES24","Million euro","Balance","Balance of primary incomes/National income, net","20,478.6",""
"2013","ES30","Million euro","Balance","Balance of primary incomes/National income, net","125,559",""
"2013","ES41","Million euro","Balance","Balance of primary incomes/National income, net","33,430.2",""
"2013","ES42","Million euro","Balance","Balance of primary incomes/National income, net","23,747.2",""
"2013","ES43","Million euro","Balance","Balance of primary incomes/National income, net","10,780.8",""
"2013","ES51","Million euro","Balance","Balance of primary incomes/National income, net","124,756.8",""
"2013","ES52","Million euro","Balance","Balance of primary incomes/National income, net","59,639.5",""
"2013","ES53","Million euro","Balance","Balance of primary incomes/National income, net","16,305.4",""
"2013","ES61","Million euro","Balance","Balance of primary incomes/National income, net","86,538",""
"2013","ES62","Million euro","Balance","Balance of primary incomes/National income, net","16,468.4",""
"2013","ES63","Million euro","Balance","Balance of primary incomes/National income, net","1,051.8",""
"2013","ES64","Million euro","Balance","Balance of primary incomes/National income, net","935.4",""
"2013","ES70","Million euro","Balance","Balance of primary incomes/National income, net","24,956.7",""
"2013","ESZZ","Million euro","Balance","Balance of primary incomes/National income, net","624.1",""
"2013","FR10","Million euro","Balance","Balance of primary incomes/National income, net","357,260.7",""
"2013","FRB0","Million euro","Balance","Balance of primary incomes/National income, net","52,250.1",""
"2013","FRC1","Million euro","Balance","Balance of primary incomes/National income, net","32,076.6",""
"2013","FRC2","Million euro","Balance","Balance of primary incomes/National income, net","22,934.9",""
"2013","FRD1","Million euro","Balance","Balance of primary incomes/National income, net","27,750",""
"2013","FRD2","Million euro","Balance","Balance of primary incomes/National income, net","37,304",""
"2013","FRE1","Million euro","Balance","Balance of primary incomes/National income, net","72,872.5",""
"2013","FRE2","Million euro","Balance","Balance of primary incomes/National income, net","37,657",""
"2013","FRF1","Million euro","Balance","Balance of primary incomes/National income, net","40,861.4",""
"2013","FRF2","Million euro","Balance","Balance of primary incomes/National income, net","25,460.5",""
"2013","FRF3","Million euro","Balance","Balance of primary incomes/National income, net","45,599.2",""
"2013","FRG0","Million euro","Balance","Balance of primary incomes/National income, net","72,896.6",""
"2013","FRH0","Million euro","Balance","Balance of primary incomes/National income, net","63,625.6",""
"2013","FRI1","Million euro","Balance","Balance of primary incomes/National income, net","66,377.6",""
"2013","FRI2","Million euro","Balance","Balance of primary incomes/National income, net","13,489",""
"2013","FRI3","Million euro","Balance","Balance of primary incomes/National income, net","33,721.1",""
"2013","FRJ1","Million euro","Balance","Balance of primary incomes/National income, net","48,190.2",""
"2013","FRJ2","Million euro","Balance","Balance of primary incomes/National income, net","60,222.3",""
"2013","FRK1","Million euro","Balance","Balance of primary incomes/National income, net","26,437.6",""
"2013","FRK2","Million euro","Balance","Balance of primary incomes/National income, net","142,646.6",""
"2013","FRL0","Million euro","Balance","Balance of primary incomes/National income, net","103,951.7",""
"2013","FRM0","Million euro","Balance","Balance of primary incomes/National income, net","6,303",""
"2013","FRY1","Million euro","Balance","Balance of primary incomes/National income, net","6,957.3",""
"2013","FRY2","Million euro","Balance","Balance of primary incomes/National income, net","6,619",""
"2013","FRY3","Million euro","Balance","Balance of primary incomes/National income, net","2,900.7",""
"2013","FRY4","Million euro","Balance","Balance of primary incomes/National income, net","12,312.9",""
"2013","FRY5","Million euro","Balance","Balance of primary incomes/National income, net","1,366.8",""
"2013","HR03","Million euro","Balance","Balance of primary incomes/National income, net","8,033.91",""
"2013","HR04","Million euro","Balance","Balance of primary incomes/National income, net","17,486.25",""
"2013","ITC1","Million euro","Balance","Balance of primary incomes/National income, net","92,262.5",""
"2013","ITC2","Million euro","Balance","Balance of primary incomes/National income, net","2,686.5",""
"2013","ITC3","Million euro","Balance","Balance of primary incomes/National income, net","32,101.7",""
"2013","ITC4","Million euro","Balance","Balance of primary incomes/National income, net","240,452.1",""
"2013","ITH1","Million euro","Balance","Balance of primary incomes/National income, net","13,261.9",""
"2013","ITH3","Million euro","Balance","Balance of primary incomes/National income, net","102,101.8",""
"2013","ITH4","Million euro","Balance","Balance of primary incomes/National income, net","25,182.4",""
"2013","ITH5","Million euro","Balance","Balance of primary incomes/National income, net","101,561.6",""
"2013","ITI1","Million euro","Balance","Balance of primary incomes/National income, net","73,298.8",""
"2013","ITI2","Million euro","Balance","Balance of primary incomes/National income, net","15,917.6",""
"2013","ITI3","Million euro","Balance","Balance of primary incomes/National income, net","28,345.3",""
"2013","ITI4","Million euro","Balance","Balance of primary incomes/National income, net","114,127.8",""
"2013","ITF1","Million euro","Balance","Balance of primary incomes/National income, net","21,100.9",""
"2013","ITF3","Million euro","Balance","Balance of primary incomes/National income, net","71,144.1",""
"2013","ITF4","Million euro","Balance","Balance of primary incomes/National income, net","51,644.5",""
"2013","ITF6","Million euro","Balance","Balance of primary incomes/National income, net","22,428.7",""
"2013","ITG1","Million euro","Balance","Balance of primary incomes/National income, net","61,539.3",""
"2013","ITG2","Million euro","Balance","Balance of primary incomes/National income, net","23,225",""
"2013","CY0","Million euro","Balance","Balance of primary incomes/National income, net","10,588.47",""
"2013","CY00","Million euro","Balance","Balance of primary incomes/National income, net","10,588.47",""
"2013","LV00","Million euro","Balance","Balance of primary incomes/National income, net","12,444",""
"2013","LT01","Million euro","Balance","Balance of primary incomes/National income, net","7,081.54",""
"2013","LT02","Million euro","Balance","Balance of primary incomes/National income, net","14,391.7",""
"2013","LU00","Million euro","Balance","Balance of primary incomes/National income, net","18,464.22",""
"2013","HU11","Million euro","Balance","Balance of primary incomes/National income, net","15,247.09",""
"2013","HU32","Million euro","Balance","Balance of primary incomes/National income, net","7,399.89",""
"2013","NL13","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","NL32","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","NL33","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","NL41","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","NL42","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","AT12","Million euro","Balance","Balance of primary incomes/National income, net","41,494",""
"2013","AT13","Million euro","Balance","Balance of primary incomes/National income, net","42,138",""
"2013","AT21","Million euro","Balance","Balance of primary incomes/National income, net","12,514",""
"2013","AT22","Million euro","Balance","Balance of primary incomes/National income, net","28,341",""
"2013","AT31","Million euro","Balance","Balance of primary incomes/National income, net","35,579",""
"2013","AT32","Million euro","Balance","Balance of primary incomes/National income, net","13,591",""
"2013","AT33","Million euro","Balance","Balance of primary incomes/National income, net","17,740",""
"2013","PL21","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","PL22","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","PL41","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","PL42","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","PL51","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","PL61","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","PL63","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","PL71","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","PL82","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","PL91","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2013","PT11","Million euro","Balance","Balance of primary incomes/National income, net","31,434.99",""
"2013","PT15","Million euro","Balance","Balance of primary incomes/National income, net","4,735.17",""
"2013","PT16","Million euro","Balance","Balance of primary incomes/National income, net","20,666.21",""
"2013","PT17","Million euro","Balance","Balance of primary incomes/National income, net","39,679.26",""
"2013","PT18","Million euro","Balance","Balance of primary incomes/National income, net","6,808.36",""
"2013","PT20","Million euro","Balance","Balance of primary incomes/National income, net","2,558.53",""
"2013","PT30","Million euro","Balance","Balance of primary incomes/National income, net","2,474.95",""
"2013","RO11","Million euro","Balance","Balance of primary incomes/National income, net","9,546.82",""
"2013","RO12","Million euro","Balance","Balance of primary incomes/National income, net","9,292.58",""
"2013","RO21","Million euro","Balance","Balance of primary incomes/National income, net","8,993.91",""
"2013","RO22","Million euro","Balance","Balance of primary incomes/National income, net","8,969.5",""
"2013","RO32","Million euro","Balance","Balance of primary incomes/National income, net","20,013.99",""
"2013","RO41","Million euro","Balance","Balance of primary incomes/National income, net","6,343.06",""
"2013","RO42","Million euro","Balance","Balance of primary incomes/National income, net","8,680.97",""
"2013","SI04","Million euro","Balance","Balance of primary incomes/National income, net","11,029.58",""
"2013","SK01","Million euro","Balance","Balance of primary incomes/National income, net","9,218.46",""
"2013","SK04","Million euro","Balance","Balance of primary incomes/National income, net","10,234.8",""
"2013","FI19","Million euro","Balance","Balance of primary incomes/National income, net","29,336.74",""
"2013","FI1B","Million euro","Balance","Balance of primary incomes/National income, net","44,504.92",""
"2013","FI1C","Million euro","Balance","Balance of primary incomes/National income, net","24,796.08",""
"2013","FI1D","Million euro","Balance","Balance of primary incomes/National income, net","25,564.88",""
"2013","FI20","Million euro","Balance","Balance of primary incomes/National income, net","795.38",""
"2013","SE11","Million euro","Balance","Balance of primary incomes/National income, net","68,728.78",""
"2013","SE12","Million euro","Balance","Balance of primary incomes/National income, net","38,408.95",""
"2013","SE21","Million euro","Balance","Balance of primary incomes/National income, net","19,311.68",""
"2013","SE22","Million euro","Balance","Balance of primary incomes/National income, net","34,667.86",""
"2013","SE23","Million euro","Balance","Balance of primary incomes/National income, net","49,549.56",""
"2013","SE31","Million euro","Balance","Balance of primary incomes/National income, net","18,804.37",""
"2013","SE32","Million euro","Balance","Balance of primary incomes/National income, net","8,433.91",""
"2013","SE33","Million euro","Balance","Balance of primary incomes/National income, net","12,132.58",""
"2013","UKC1","Million euro","Balance","Balance of primary incomes/National income, net","20,407.59",""
"2013","UKC2","Million euro","Balance","Balance of primary incomes/National income, net","26,166.76",""
"2013","UKD1","Million euro","Balance","Balance of primary incomes/National income, net","10,278.54",""
"2013","UKD3","Million euro","Balance","Balance of primary incomes/National income, net","51,046.06",""
"2013","UKD4","Million euro","Balance","Balance of primary incomes/National income, net","26,024.91",""
"2013","UKD7","Million euro","Balance","Balance of primary incomes/National income, net","26,949.6",""
"2013","UKE1","Million euro","Balance","Balance of primary incomes/National income, net","16,529.79",""
"2013","UKE3","Million euro","Balance","Balance of primary incomes/National income, net","23,789.25",""
"2013","UKE4","Million euro","Balance","Balance of primary incomes/National income, net","41,522.4",""
"2013","UKF2","Million euro","Balance","Balance of primary incomes/National income, net","37,025.47",""
"2013","UKF3","Million euro","Balance","Balance of primary incomes/National income, net","14,059.78",""
"2013","UKG1","Million euro","Balance","Balance of primary incomes/National income, net","30,208.59",""
"2013","UKG3","Million euro","Balance","Balance of primary incomes/National income, net","46,549.41",""
"2013","UKH1","Million euro","Balance","Balance of primary incomes/National income, net","52,392.33",""
"2013","UKH2","Million euro","Balance","Balance of primary incomes/National income, net","49,594.89",""
"2013","UKH3","Million euro","Balance","Balance of primary incomes/National income, net","42,068.43",""
"2013","UKI3","Million euro","Balance","Balance of primary incomes/National income, net","73,099.98",""
"2013","UKI4","Million euro","Balance","Balance of primary incomes/National income, net","65,916.36",""
"2013","UKI5","Million euro","Balance","Balance of primary incomes/National income, net","43,882.58",""
"2013","UKI6","Million euro","Balance","Balance of primary incomes/National income, net","39,122.04",""
"2013","UKI7","Million euro","Balance","Balance of primary incomes/National income, net","63,469.96",""
"2013","UKJ1","Million euro","Balance","Balance of primary incomes/National income, net","68,656.43",""
"2013","UKJ2","Million euro","Balance","Balance of primary incomes/National income, net","81,309.02",""
"2013","UKJ3","Million euro","Balance","Balance of primary incomes/National income, net","46,426.02",""
"2013","UKJ4","Million euro","Balance","Balance of primary incomes/National income, net","41,636.4",""
"2013","UKK1","Million euro","Balance","Balance of primary incomes/National income, net","56,207.74",""
"2013","UKK2","Million euro","Balance","Balance of primary incomes/National income, net","27,604.35",""
"2013","UKK3","Million euro","Balance","Balance of primary incomes/National income, net","9,615.6",""
"2013","UKK4","Million euro","Balance","Balance of primary incomes/National income, net","21,860.33",""
"2013","UKL1","Million euro","Balance","Balance of primary incomes/National income, net","32,113.35",""
"2013","UKL2","Million euro","Balance","Balance of primary incomes/National income, net","21,839.36",""
"2013","UKM5","Million euro","Balance","Balance of primary incomes/National income, net","14,976.77",""
"2013","UKM6","Million euro","Balance","Balance of primary incomes/National income, net","9,632.66",""
"2013","UKM7","Million euro","Balance","Balance of primary incomes/National income, net","43,539.5",""
"2013","UKM8","Million euro","Balance","Balance of primary incomes/National income, net","29,660.09",""
"2013","UKM9","Million euro","Balance","Balance of primary incomes/National income, net","18,806.75",""
"2013","UKN0","Million euro","Balance","Balance of primary incomes/National income, net","32,496.08",""
"2013","NO01","Million euro","Balance","Balance of primary incomes/National income, net","56,067.24",""
"2013","NO02","Million euro","Balance","Balance of primary incomes/National income, net","11,875.61",""
"2013","NO03","Million euro","Balance","Balance of primary incomes/National income, net","32,521.29",""
"2013","NO04","Million euro","Balance","Balance of primary incomes/National income, net","31,117.09",""
"2013","NO05","Million euro","Balance","Balance of primary incomes/National income, net","32,946.17",""
"2013","NO06","Million euro","Balance","Balance of primary incomes/National income, net","15,582.45",""
"2013","NO07","Million euro","Balance","Balance of primary incomes/National income, net","15,132.48",""
"2013","ME00","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2014","BE21","Million euro","Balance","Balance of primary incomes/National income, net","45,774.6",""
"2014","BE24","Million euro","Balance","Balance of primary incomes/National income, net","33,804.7",""
"2014","BE25","Million euro","Balance","Balance of primary incomes/National income, net","29,268.1",""
"2014","BE32","Million euro","Balance","Balance of primary incomes/National income, net","25,087.1",""
"2014","BE33","Million euro","Balance","Balance of primary incomes/National income, net","22,313.8",""
"2014","BG33","Million euro","Balance","Balance of primary incomes/National income, net","2,922.45",""
"2014","BG34","Million euro","Balance","Balance of primary incomes/National income, net","2,781.37",""
"2014","BG41","Million euro","Balance","Balance of primary incomes/National income, net","11,641.5",""
"2014","CZ01","Million euro","Balance","Balance of primary incomes/National income, net","14,453.52",""
"2014","CZ04","Million euro","Balance","Balance of primary incomes/National income, net","7,979.66",""
"2014","CZ05","Million euro","Balance","Balance of primary incomes/National income, net","11,967.46",""
"2014","CZ06","Million euro","Balance","Balance of primary incomes/National income, net","13,994.41",""
"2014","CZ08","Million euro","Balance","Balance of primary incomes/National income, net","9,104.45",""
"2014","DK01","Million euro","Balance","Balance of primary incomes/National income, net","55,523.96",""
"2014","DK02","Million euro","Balance","Balance of primary incomes/National income, net","21,445.24",""
"2014","DK03","Million euro","Balance","Balance of primary incomes/National income, net","30,049.5",""
"2014","DK04","Million euro","Balance","Balance of primary incomes/National income, net","33,588.02",""
"2014","DK05","Million euro","Balance","Balance of primary incomes/National income, net","14,375.3",""
"2014","DE11","Million euro","Balance","Balance of primary incomes/National income, net","121,105.44","e"
"2014","DE12","Million euro","Balance","Balance of primary incomes/National income, net","75,830.27","e"
"2014","DE13","Million euro","Balance","Balance of primary incomes/National income, net","60,440.33","e"
"2014","DE14","Million euro","Balance","Balance of primary incomes/National income, net","51,632.13","e"
"2014","DE21","Million euro","Balance","Balance of primary incomes/National income, net","156,458.61","e"
"2014","DE22","Million euro","Balance","Balance of primary incomes/National income, net","31,141.73","e"
"2014","DE24","Million euro","Balance","Balance of primary incomes/National income, net","26,383.69","e"
"2014","DE25","Million euro","Balance","Balance of primary incomes/National income, net","47,704.9","e"
"2014","DE27","Million euro","Balance","Balance of primary incomes/National income, net","50,081.08","e"
"2014","DE30","Million euro","Balance","Balance of primary incomes/National income, net","75,304.48","e"
"2014","DE40","Million euro","Balance","Balance of primary incomes/National income, net","49,359.98","e"
"2014","DE50","Million euro","Balance","Balance of primary incomes/National income, net","15,268.8","e"
"2014","DE60","Million euro","Balance","Balance of primary incomes/National income, net","53,120.37","e"
"2014","DE71","Million euro","Balance","Balance of primary incomes/National income, net","112,657.88","e"
"2014","DE73","Million euro","Balance","Balance of primary incomes/National income, net","27,524.06","e"
"2014","DE80","Million euro","Balance","Balance of primary incomes/National income, net","28,811.16","e"
"2014","DE91","Million euro","Balance","Balance of primary incomes/National income, net","38,632.28","e"
"2014","DE92","Million euro","Balance","Balance of primary incomes/National income, net","50,666.4","e"
"2014","DE94","Million euro","Balance","Balance of primary incomes/National income, net","56,749.59","e"
"2014","DEA1","Million euro","Balance","Balance of primary incomes/National income, net","131,166.09","e"
"2014","DEA2","Million euro","Balance","Balance of primary incomes/National income, net","115,063.92","e"
"2014","DEA3","Million euro","Balance","Balance of primary incomes/National income, net","61,928.83","e"
"2014","DEA4","Million euro","Balance","Balance of primary incomes/National income, net","51,986.27","e"
"2014","DEA5","Million euro","Balance","Balance of primary incomes/National income, net","86,216.12","e"
"2014","DEB1","Million euro","Balance","Balance of primary incomes/National income, net","37,109.71","e"
"2014","DEB2","Million euro","Balance","Balance of primary incomes/National income, net","13,100.92","e"
